ID	ndens	temp	phi	nedens	heat	cool
251	3.16228e+05	3.16228e+03	1.000e+07	3.14000e+03	5.27000e-17	1.74350e-16
252	1.00000e+06	3.16228e+03	1.000e+07	5.42000e+03	1.68450e-16	5.83600e-16
253	3.16228e+06	3.16228e+03	1.000e+07	9.32000e+03	5.37070e-16	1.77450e-15
254	1.00000e+07	3.16228e+03	1.000e+07	1.60000e+04	1.70540e-15	5.61700e-15
255	3.16228e+07	3.16228e+03	1.000e+07	2.74000e+04	5.39350e-15	2.01350e-14
256	1.00000e+08	3.16228e+03	1.000e+07	4.70000e+04	1.69640e-14	8.43940e-14
257	3.16228e+08	3.16228e+03	1.000e+07	8.09000e+04	5.31080e-14	4.28620e-13
258	1.00000e+09	3.16228e+03	1.000e+07	1.43000e+05	1.66890e-13	2.33860e-12
259	3.16228e+09	3.16228e+03	1.000e+07	2.54000e+05	5.26480e-13	1.12190e-11
260	1.00000e+10	3.16228e+03	1.000e+07	4.38000e+05	1.66230e-12	4.93910e-11
261	3.16228e+10	3.16228e+03	1.000e+07	7.29000e+05	5.24590e-12	2.06770e-10
262	1.00000e+11	3.16228e+03	1.000e+07	1.15000e+06	1.65670e-11	8.34170e-10
263	3.16228e+11	3.16228e+03	1.000e+07	1.70000e+06	5.24190e-11	3.24310e-09
264	1.00000e+12	3.16228e+03	1.000e+07	1.19000e+06	1.73870e-10	1.07650e-08
265	1.00000e-04	3.16228e+03	1.000e+08	1.10000e-04	2.15120e-30	4.73940e-33
266	3.16228e-04	3.16228e+03	1.000e+08	3.47000e-04	7.16670e-30	4.99020e-32
267	1.00000e-03	3.16228e+03	1.000e+08	1.10000e-03	2.63770e-29	5.14440e-31
268	3.16228e-03	3.16228e+03	1.000e+08	3.46000e-03	1.20630e-28	5.17060e-30
269	1.00000e-02	3.16228e+03	1.000e+08	1.10000e-02	7.53640e-28	5.06100e-29
270	3.16228e-02	3.16228e+03	1.000e+08	3.46000e-02	6.10410e-27	4.84260e-28
271	1.00000e-01	3.16228e+03	1.000e+08	1.09000e-01	5.64810e-26	4.56180e-27
272	3.16228e-01	3.16228e+03	1.000e+08	3.46000e-01	5.49420e-25	4.13460e-26
273	1.00000e+00	3.16228e+03	1.000e+08	1.09000e+00	5.41620e-24	3.44620e-25
274	3.16228e+00	3.16228e+03	1.000e+08	3.42000e+00	5.30390e-23	2.70690e-24
275	1.00000e+01	3.16228e+03	1.000e+08	1.05000e+01	5.02840e-22	2.19210e-23
276	3.16228e+01	3.16228e+03	1.000e+08	3.12000e+01	4.38710e-21	1.71800e-22
277	1.00000e+02	3.16228e+03	1.000e+08	8.52000e+01	3.26550e-20	1.20770e-21
278	3.16228e+02	3.16228e+03	1.000e+08	2.08000e+02	1.94870e-19	7.31260e-21
279	1.00000e+03	3.16228e+03	1.000e+08	4.56000e+02	9.32310e-19	3.83830e-20
280	3.16228e+03	3.16228e+03	1.000e+08	9.16000e+02	3.77980e-18	1.85670e-19
281	1.00000e+04	3.16228e+03	1.000e+08	1.75000e+03	1.38080e-17	8.80020e-19
282	3.16228e+04	3.16228e+03	1.000e+08	3.22000e+03	4.75110e-17	4.21310e-18
